Date,Price,Open,High,Low,Change %
2020-12-07,46.242,46.242,46.242,46.242,1.07%
2020-12-08,46.161,46.161,46.161,46.161,-0.17%
2020-12-09,46.33,46.33,46.33,46.33,0.37%
2020-12-10,46.2,46.2,46.2,46.2,-0.28%
2020-12-11,46.02,46.02,46.02,46.02,-0.39%
2020-12-14,46.038,46.038,46.038,46.038,0.04%
2020-12-15,45.986,45.986,45.986,45.986,-0.11%
2020-12-16,46.082,46.082,46.082,46.082,0.21%
2020-12-17,46.371,46.371,46.371,46.371,0.63%
2020-12-18,46.744,46.744,46.744,46.744,0.80%
2020-12-21,46.683,46.683,46.683,46.683,-0.13%
2020-12-22,46.507,46.507,46.507,46.507,-0.38%
2020-12-23,46.664,46.664,46.664,46.664,0.34%
2020-12-28,46.779,46.779,46.779,46.779,0.25%
2020-12-29,47.058,47.058,47.058,47.058,0.60%
2020-12-30,46.924,46.924,46.924,46.924,-0.29%
2020-12-31,46.75,46.75,46.75,46.75,-0.37%
2021-01-04,47.126,47.126,47.126,47.126,0.81%
2021-01-05,46.36,46.36,46.36,46.36,-1.63%
2021-01-06,46.31,46.31,46.31,46.31,-0.11%
2021-01-07,46.26,46.26,46.26,46.26,-0.11%
2021-01-08,46.751,46.751,46.751,46.751,1.06%
2021-01-11,47.329,47.329,47.329,47.329,1.24%
2021-01-12,46.854,46.854,46.854,46.854,-1.00%
2021-01-13,46.517,46.517,46.517,46.517,-0.72%
2021-01-14,46.669,46.669,46.669,46.669,0.33%
2021-01-15,46.356,46.356,46.356,46.356,-0.67%
2021-01-21,47.091,47.091,47.091,47.091,1.59%
2021-01-22,46.818,46.818,46.818,46.818,-0.58%
2021-01-25,46.817,46.817,46.817,46.817,-0.00%
2021-01-26,47.082,47.082,47.082,47.082,0.57%
2021-01-27,47.076,47.076,47.076,47.076,-0.01%
2021-01-28,46.254,46.254,46.254,46.254,-1.74%
2021-01-29,46.417,46.417,46.417,46.417,0.35%
2021-02-01,45.959,45.959,45.959,45.959,-0.99%
2021-02-02,46.853,46.853,46.853,46.853,1.94%
2021-02-03,47.696,47.696,47.696,47.696,1.80%
2021-02-04,47.502,47.502,47.502,47.502,-0.41%
2021-02-05,48.293,48.293,48.293,48.293,1.66%
2021-02-08,48.488,48.488,48.488,48.488,0.40%
2021-02-09,48.484,48.484,48.484,48.484,-0.01%
2021-02-10,48.515,48.515,48.515,48.515,0.06%
2021-02-11,48.627,48.627,48.627,48.627,0.23%
2021-02-12,48.931,48.931,48.931,48.931,0.62%
2021-02-15,49.304,49.304,49.304,49.304,0.76%
2021-02-16,49.225,49.225,49.225,49.225,-0.16%
2021-02-17,49.523,49.523,49.523,49.523,0.60%
2021-02-18,49.301,49.301,49.301,49.301,-0.45%
2021-02-19,49.169,49.169,49.169,49.169,-0.27%
2021-02-22,48.458,48.458,48.458,48.458,-1.45%
2021-02-23,48.021,48.021,48.021,48.021,-0.90%
