Date,Price,Open,High,Low,Change %
2018-11-19,40.87,40.87,40.87,40.87,-1.02%
2018-11-20,40.31,40.31,40.31,40.31,-1.37%
2018-11-21,40.81,40.81,40.81,40.81,1.24%
2018-11-22,40.7,40.7,40.7,40.7,-0.27%
2018-11-23,40.8,40.8,40.8,40.8,0.25%
2018-11-26,41.3,41.3,41.3,41.3,1.23%
2018-11-27,41.18,41.18,41.18,41.18,-0.29%
2018-11-28,41.3,41.3,41.3,41.3,0.29%
2018-11-29,41.29,41.29,41.29,41.29,-0.02%
2018-11-30,40.97,40.97,40.97,40.97,-0.78%
2018-12-03,41.69,41.69,41.69,41.69,1.76%
2018-12-04,41.02,41.02,41.02,41.02,-1.61%
2018-12-05,40.66,40.66,40.66,40.66,-0.89%
2018-12-06,39.66,39.66,39.66,39.66,-2.45%
2018-12-07,39.59,39.59,39.59,39.59,-0.18%
2018-12-10,38.71,38.71,38.71,38.71,-2.22%
2018-12-11,39.12,39.12,39.12,39.12,1.06%
2018-12-12,39.77,39.77,39.77,39.77,1.66%
2018-12-13,39.63,39.63,39.63,39.63,-0.35%
2018-12-14,39.28,39.28,39.28,39.28,-0.88%
2018-12-17,38.75,38.75,38.75,38.75,-1.35%
2018-12-18,38.63,38.63,38.63,38.63,-0.31%
2018-12-19,38.52,38.52,38.52,38.52,-0.28%
2018-12-20,37.94,37.94,37.94,37.94,-1.51%
2018-12-21,38.24,38.24,38.24,38.24,0.79%
2018-12-24,38.18,38.18,38.18,38.18,-0.16%
2018-12-26,38.22,38.22,38.22,38.22,0.10%
2018-12-27,37.85,37.85,37.85,37.85,-0.97%
2018-12-28,38.48,38.48,38.48,38.48,1.66%
2018-12-31,38.63,38.63,38.63,38.63,0.39%
2019-01-02,38.63,38.63,38.63,38.63,0.00%
2019-01-03,38.27,38.27,38.27,38.27,-0.93%
2019-01-04,39.35,39.35,39.35,39.35,2.83%
2019-01-07,39.48,39.48,39.48,39.48,0.32%
2019-01-08,39.88,39.88,39.88,39.88,1.01%
2019-01-09,40.17,40.17,40.17,40.17,0.73%
2019-01-10,40.2,40.2,40.2,40.2,0.07%
2019-01-11,40.24,40.24,40.24,40.24,0.10%
2019-01-14,40.11,40.11,40.11,40.11,-0.32%
2019-01-15,40.2,40.2,40.2,40.2,0.22%
2019-01-16,40.55,40.55,40.55,40.55,0.87%
2019-01-17,40.59,40.59,40.59,40.59,0.10%
2019-01-18,41.1,41.1,41.1,41.1,1.26%
2019-01-21,41.18,41.18,41.18,41.18,0.19%
2019-01-22,40.95,40.95,40.95,40.95,-0.56%
2019-01-23,40.9,40.9,40.9,40.9,-0.12%
2019-01-24,41.06,41.06,41.06,41.06,0.39%
2019-01-25,41.59,41.59,41.59,41.59,1.29%
2019-01-28,41.37,41.37,41.37,41.37,-0.53%
2019-01-29,41.57,41.57,41.57,41.57,0.48%
2019-01-30,41.7,41.7,41.7,41.7,0.31%
2019-01-31,41.55,41.55,41.55,41.55,-0.36%
2019-02-01,41.57,41.57,41.57,41.57,0.05%
2019-02-04,41.5,41.5,41.5,41.5,-0.17%
2019-02-05,41.99,41.99,41.99,41.99,1.18%
2019-02-06,42.18,42.18,42.18,42.18,0.45%
2019-02-07,41.45,41.45,41.45,41.45,-1.73%
2019-02-08,41.16,41.16,41.16,41.16,-0.70%
2019-02-11,41.56,41.56,41.56,41.56,0.97%
2019-02-12,41.78,41.78,41.78,41.78,0.53%
2019-02-13,41.8,41.8,41.8,41.8,0.05%
2019-02-14,41.81,41.81,41.81,41.81,0.02%
2019-02-15,42.34,42.34,42.34,42.34,1.27%
2019-02-18,42.56,42.56,42.56,42.56,0.52%
2019-02-19,42.53,42.53,42.53,42.53,-0.07%
2019-02-20,42.86,42.86,42.86,42.86,0.78%
2019-02-21,42.55,42.55,42.55,42.55,-0.72%
2019-02-22,42.61,42.61,42.61,42.61,0.14%
2019-02-25,42.78,42.78,42.78,42.78,0.40%
2019-02-26,42.86,42.86,42.86,42.86,0.19%
2019-02-27,42.77,42.77,42.77,42.77,-0.21%
2019-02-28,42.85,42.85,42.85,42.85,0.19%
2019-03-01,42.98,42.98,42.98,42.98,0.30%
2019-03-04,43.12,43.12,43.12,43.12,0.33%
2019-03-05,43.18,43.18,43.18,43.18,0.14%
2019-03-06,42.96,42.96,42.96,42.96,-0.51%
2019-03-07,42.47,42.47,42.47,42.47,-1.14%
2019-03-08,42.01,42.01,42.01,42.01,-1.08%
2019-03-11,42.38,42.38,42.38,42.38,0.88%
2019-03-12,42.38,42.38,42.38,42.38,0.00%
2019-03-13,42.55,42.55,42.55,42.55,0.40%
2019-03-14,42.7,42.7,42.7,42.7,0.35%
2019-03-15,42.85,42.85,42.85,42.85,0.35%
2019-03-18,43.06,43.06,43.06,43.06,0.49%
2019-03-19,43.24,43.24,43.24,43.24,0.42%
2019-03-20,42.71,42.71,42.71,42.71,-1.23%
2019-03-21,42.61,42.61,42.61,42.61,-0.23%
2019-03-22,42.06,42.06,42.06,42.06,-1.29%
2019-03-25,41.83,41.83,41.83,41.83,-0.55%
2019-03-26,42.08,42.08,42.08,42.08,0.60%
2019-03-27,42.05,42.05,42.05,42.05,-0.07%
2019-03-28,42.03,42.03,42.03,42.03,-0.05%
2019-03-29,42.35,42.35,42.35,42.35,0.76%
2019-04-01,43.17,43.17,43.17,43.17,1.94%
2019-04-02,43.45,43.45,43.45,43.45,0.65%
2019-04-03,43.88,43.88,43.88,43.88,0.99%
2019-04-04,43.89,43.89,43.89,43.89,0.02%
2019-04-05,43.94,43.94,43.94,43.94,0.11%
2019-04-08,43.77,43.77,43.77,43.77,-0.39%
2019-04-09,43.55,43.55,43.55,43.55,-0.50%
2019-04-10,43.65,43.65,43.65,43.65,0.23%
2019-04-11,43.84,43.84,43.84,43.84,0.44%
2019-04-12,44.08,44.08,44.08,44.08,0.55%
2019-04-15,44.23,44.23,44.23,44.23,0.34%
2019-04-16,44.45,44.45,44.45,44.45,0.50%
2019-04-17,44.61,44.61,44.61,44.61,0.36%
2019-04-22,44.61,44.61,44.61,44.61,0.00%
2019-04-23,44.59,44.59,44.59,44.59,-0.04%
2019-04-24,44.49,44.49,44.49,44.49,-0.22%
2019-04-25,44.55,44.55,44.55,44.55,0.13%
2019-04-26,44.84,44.84,44.84,44.84,0.65%
2019-04-29,44.88,44.88,44.88,44.88,0.09%
2019-05-02,44.52,44.52,44.52,44.52,-0.80%
2019-05-03,44.74,44.74,44.74,44.74,0.49%
2019-05-06,44.29,44.29,44.29,44.29,-1.01%
2019-05-07,43.7,43.7,43.7,43.7,-1.33%
2019-05-08,43.6,43.6,43.6,43.6,-0.23%
2019-05-09,42.79,42.79,42.79,42.79,-1.86%
2019-05-10,42.78,42.78,42.78,42.78,-0.02%
2019-05-13,41.92,41.92,41.92,41.92,-2.01%
2019-05-14,42.34,42.34,42.34,42.34,1.00%
2019-05-15,42.34,42.34,42.34,42.34,0.00%
2019-05-16,42.7,42.7,42.7,42.7,0.85%
2019-05-17,42.37,42.37,42.37,42.37,-0.77%
2019-05-20,41.97,41.97,41.97,41.97,-0.95%
2019-05-21,42.31,42.31,42.31,42.31,0.82%
2019-05-22,42.17,42.17,42.17,42.17,-0.33%
2019-05-23,41.44,41.44,41.44,41.44,-1.73%
2019-05-24,41.56,41.56,41.56,41.56,0.29%
2019-05-27,41.58,41.58,41.58,41.58,0.05%
2019-05-28,41.57,41.57,41.57,41.57,-0.02%
2019-05-29,40.97,40.97,40.97,40.97,-1.44%
2019-05-30,41.14,41.14,41.14,41.14,0.41%
2019-05-31,40.87,40.87,40.87,40.87,-0.66%
2019-06-03,40.74,40.74,40.74,40.74,-0.32%
2019-06-04,41.25,41.25,41.25,41.25,1.25%
2019-06-05,41.22,41.22,41.22,41.22,-0.07%
2019-06-06,41.07,41.07,41.07,41.07,-0.36%
2019-06-07,41.25,41.25,41.25,41.25,0.44%
2019-06-10,41.43,41.43,41.43,41.43,0.44%
2019-06-11,41.79,41.79,41.79,41.79,0.87%
2019-06-12,41.54,41.54,41.54,41.54,-0.60%
2019-06-13,41.74,41.74,41.74,41.74,0.48%
2019-06-14,41.36,41.36,41.36,41.36,-0.91%
2019-06-17,41.48,41.48,41.48,41.48,0.29%
2019-06-18,42.08,42.08,42.08,42.08,1.45%
2019-06-19,42.24,42.24,42.24,42.24,0.38%
2019-06-20,42.54,42.54,42.54,42.54,0.71%
2019-06-21,42.46,42.46,42.46,42.46,-0.19%
2019-06-24,42.2,42.2,42.2,42.2,-0.61%
2019-06-25,42.19,42.19,42.19,42.19,-0.02%
2019-06-26,42.27,42.27,42.27,42.27,0.19%
2019-06-27,42.49,42.49,42.49,42.49,0.52%
2019-06-28,42.86,42.86,42.86,42.86,0.87%
2019-07-01,42.88,42.88,42.88,42.88,0.05%
2019-07-02,42.83,42.83,42.83,42.83,-0.12%
2019-07-03,43.26,43.26,43.26,43.26,1.00%
2019-07-04,43.46,43.46,43.46,43.46,0.46%
2019-07-05,43.46,43.46,43.46,43.46,0.00%
2019-07-08,43.25,43.25,43.25,43.25,-0.48%
2019-07-09,42.95,42.95,42.95,42.95,-0.69%
2019-07-10,43.0,43.0,43.0,43.0,0.12%
2019-07-11,42.88,42.88,42.88,42.88,-0.28%
2019-07-12,42.98,42.98,42.98,42.98,0.23%
2019-07-15,43.1,43.1,43.1,43.1,0.28%
2019-07-16,43.2,43.2,43.2,43.2,0.23%
2019-07-17,42.89,42.89,42.89,42.89,-0.72%
2019-07-18,42.67,42.67,42.67,42.67,-0.51%
2019-07-19,42.77,42.77,42.77,42.77,0.23%
2019-07-22,42.74,42.74,42.74,42.74,-0.07%
2019-07-23,43.23,43.23,43.23,43.23,1.15%
2019-07-24,43.47,43.47,43.47,43.47,0.56%
2019-07-25,43.56,43.56,43.56,43.56,0.21%
2019-07-26,43.68,43.68,43.68,43.68,0.28%
2019-07-29,43.77,43.77,43.77,43.77,0.21%
2019-07-30,43.08,43.08,43.08,43.08,-1.58%
2019-07-31,43.29,43.29,43.29,43.29,0.49%
2019-08-01,43.52,43.52,43.52,43.52,0.53%
2019-08-02,42.58,42.58,42.58,42.58,-2.16%
2019-08-05,41.59,41.59,41.59,41.59,-2.33%
2019-08-06,41.52,41.52,41.52,41.52,-0.17%
2019-08-07,41.53,41.53,41.53,41.53,0.02%
2019-08-08,42.3,42.3,42.3,42.3,1.85%
2019-08-09,41.66,41.66,41.66,41.66,-1.51%
2019-08-12,41.24,41.24,41.24,41.24,-1.01%
2019-08-13,41.56,41.56,41.56,41.56,0.78%
2019-08-14,40.71,40.71,40.71,40.71,-2.05%
2019-08-15,40.36,40.36,40.36,40.36,-0.86%
2019-08-16,40.94,40.94,40.94,40.94,1.44%
2019-08-19,41.41,41.41,41.41,41.41,1.15%
2019-08-20,41.19,41.19,41.19,41.19,-0.53%
2019-08-21,41.71,41.71,41.71,41.71,1.26%
2019-08-22,41.74,41.74,41.74,41.74,0.07%
2019-08-23,41.27,41.27,41.27,41.27,-1.13%
2019-08-26,41.24,41.24,41.24,41.24,-0.07%
2019-08-27,41.33,41.33,41.33,41.33,0.22%
2019-08-28,41.3,41.3,41.3,41.3,-0.07%
2019-08-29,41.85,41.85,41.85,41.85,1.33%
2019-08-30,42.25,42.25,42.25,42.25,0.96%
2019-09-02,42.28,42.28,42.28,42.28,0.07%
2019-09-03,42.03,42.03,42.03,42.03,-0.59%
2019-09-04,42.56,42.56,42.56,42.56,1.26%
2019-09-05,43.26,43.26,43.26,43.26,1.64%
2019-09-06,43.3,43.3,43.3,43.3,0.09%
2019-09-09,43.63,43.63,43.63,43.63,0.76%
2019-09-10,43.76,43.76,43.76,43.76,0.30%
2019-09-11,44.05,44.05,44.05,44.05,0.66%
2019-09-12,44.14,44.14,44.14,44.14,0.20%
2019-09-13,44.63,44.63,44.63,44.63,1.11%
2019-09-16,44.46,44.46,44.46,44.46,-0.38%
2019-09-17,44.17,44.17,44.17,44.17,-0.65%
2019-09-18,43.91,43.91,43.91,43.91,-0.59%
2019-09-19,44.05,44.05,44.05,44.05,0.32%
2019-09-20,43.88,43.88,43.88,43.88,-0.39%
2019-09-23,43.42,43.42,43.42,43.42,-1.05%
2019-09-24,43.14,43.14,43.14,43.14,-0.64%
2019-09-25,42.95,42.95,42.95,42.95,-0.44%
2019-09-26,43.0,43.0,43.0,43.0,0.12%
2019-09-27,43.17,43.17,43.17,43.17,0.40%
2019-09-30,43.27,43.27,43.27,43.27,0.23%
2019-10-01,42.69,42.69,42.69,42.69,-1.34%
2019-10-02,41.65,41.65,41.65,41.65,-2.44%
2019-10-03,41.51,41.51,41.51,41.51,-0.34%
2019-10-04,41.61,41.61,41.61,41.61,0.24%
2019-10-07,41.54,41.54,41.54,41.54,-0.17%
2019-10-08,41.07,41.07,41.07,41.07,-1.13%
2019-10-09,41.21,41.21,41.21,41.21,0.34%
2019-10-10,41.62,41.62,41.62,41.62,0.99%
2019-10-11,42.71,42.71,42.71,42.71,2.62%
2019-10-14,42.49,42.49,42.49,42.49,-0.52%
2019-10-15,43.09,43.09,43.09,43.09,1.41%
2019-10-16,43.15,43.15,43.15,43.15,0.14%
2019-10-17,43.05,43.05,43.05,43.05,-0.23%
2019-10-18,42.81,42.81,42.81,42.81,-0.56%
2019-10-21,43.3,43.3,43.3,43.3,1.14%
2019-10-22,43.69,43.69,43.69,43.69,0.90%
2019-10-23,43.78,43.78,43.78,43.78,0.21%
2019-10-24,43.87,43.87,43.87,43.87,0.21%
2019-10-25,44.01,44.01,44.01,44.01,0.32%
2019-10-28,44.22,44.22,44.22,44.22,0.48%
2019-10-29,44.18,44.18,44.18,44.18,-0.09%
2019-10-30,43.98,43.98,43.98,43.98,-0.45%
2019-10-31,43.6,43.6,43.6,43.6,-0.86%
2019-11-04,44.61,44.61,44.61,44.61,2.32%
2019-11-05,44.94,44.94,44.94,44.94,0.74%
2019-11-06,44.94,44.94,44.94,44.94,0.00%
2019-11-07,45.41,45.41,45.41,45.41,1.04%
2019-11-08,45.31,45.31,45.31,45.31,-0.22%
2019-11-11,45.26,45.26,45.26,45.26,-0.11%
2019-11-12,45.31,45.31,45.31,45.31,0.11%
2019-11-13,44.84,44.84,44.84,44.84,-1.04%
2019-11-14,44.73,44.73,44.73,44.73,-0.25%
2019-11-15,44.98,44.98,44.98,44.98,0.56%
2019-11-18,44.66,44.66,44.66,44.66,-0.71%
2019-11-19,44.72,44.72,44.72,44.72,0.13%
2019-11-20,44.66,44.66,44.66,44.66,-0.13%
2019-11-21,44.62,44.62,44.62,44.62,-0.09%
2019-11-22,44.97,44.97,44.97,44.97,0.78%
2019-11-25,45.32,45.32,45.32,45.32,0.78%
2019-11-26,45.33,45.33,45.33,45.33,0.02%
2019-11-27,45.46,45.46,45.46,45.46,0.29%
2019-11-28,45.26,45.26,45.26,45.26,-0.44%
2019-11-29,45.15,45.15,45.15,45.15,-0.24%
2019-12-02,44.87,44.87,44.87,44.87,-0.62%
2019-12-03,44.34,44.34,44.34,44.34,-1.18%
2019-12-04,44.93,44.93,44.93,44.93,1.33%
2019-12-05,44.9,44.9,44.9,44.9,-0.07%
2019-12-09,45.45,45.45,45.45,45.45,1.22%
2019-12-10,45.34,45.34,45.34,45.34,-0.24%
2019-12-11,45.57,45.57,45.57,45.57,0.51%
2019-12-12,46.08,46.08,46.08,46.08,1.12%
2019-12-13,46.87,46.87,46.87,46.87,1.71%
2019-12-16,47.48,47.48,47.48,47.48,1.30%
2019-12-17,47.33,47.33,47.33,47.33,-0.32%
2019-12-18,47.39,47.39,47.39,47.39,0.13%
2019-12-19,47.53,47.53,47.53,47.53,0.30%
2019-12-20,47.73,47.73,47.73,47.73,0.42%
2019-12-23,47.84,47.84,47.84,47.84,0.23%
2019-12-24,47.93,47.93,47.93,47.93,0.19%
2019-12-26,47.94,47.94,47.94,47.94,0.02%
2019-12-27,47.87,47.87,47.87,47.87,-0.15%
2019-12-30,47.66,47.66,47.66,47.66,-0.44%
2019-12-31,47.65,47.65,47.65,47.65,-0.02%
2020-01-02,48.15,48.15,48.15,48.15,1.05%
2020-01-03,47.86,47.86,47.86,47.86,-0.60%
2020-01-07,47.57,47.57,47.57,47.57,-0.61%
2020-01-08,47.65,47.65,47.65,47.65,0.17%
2020-01-09,47.77,47.77,47.77,47.77,0.25%
2020-01-10,47.64,47.64,47.64,47.64,-0.27%
2020-01-13,47.49,47.49,47.49,47.49,-0.31%
2020-01-14,47.66,47.66,47.66,47.66,0.36%
2020-01-15,47.39,47.39,47.39,47.39,-0.57%
2020-01-16,47.37,47.37,47.37,47.37,-0.04%
2020-01-17,47.58,47.58,47.58,47.58,0.44%
2020-01-20,47.52,47.52,47.52,47.52,-0.13%
2020-01-21,47.17,47.17,47.17,47.17,-0.74%
2020-01-22,47.14,47.14,47.14,47.14,-0.06%
2020-01-23,46.68,46.68,46.68,46.68,-0.98%
2020-01-24,46.82,46.82,46.82,46.82,0.30%
2020-01-27,45.77,45.77,45.77,45.77,-2.24%
2020-01-28,46.05,46.05,46.05,46.05,0.61%
2020-01-29,46.21,46.21,46.21,46.21,0.35%
2020-01-30,45.68,45.68,45.68,45.68,-1.15%
2020-01-31,45.17,45.17,45.17,45.17,-1.12%
2020-02-03,45.24,45.24,45.24,45.24,0.15%
2020-02-04,46.04,46.04,46.04,46.04,1.77%
2020-02-05,46.92,46.92,46.92,46.92,1.91%
2020-02-06,47.32,47.32,47.32,47.32,0.85%
2020-02-07,47.0,47.0,47.0,47.0,-0.68%
2020-02-10,46.83,46.83,46.83,46.83,-0.36%
2020-02-11,47.52,47.52,47.52,47.52,1.47%
2020-02-12,48.02,48.02,48.02,48.02,1.05%
2020-02-13,47.87,47.87,47.87,47.87,-0.31%
2020-02-14,47.82,47.82,47.82,47.82,-0.10%
2020-02-17,47.82,47.82,47.82,47.82,0.00%
2020-02-18,47.41,47.41,47.41,47.41,-0.86%
2020-02-19,47.62,47.62,47.62,47.62,0.44%
2020-02-20,47.31,47.31,47.31,47.31,-0.65%
2020-02-21,46.85,46.85,46.85,46.85,-0.97%
2020-02-24,45.05,45.05,45.05,45.05,-3.84%
2020-02-25,44.29,44.29,44.29,44.29,-1.69%
2020-02-26,44.14,44.14,44.14,44.14,-0.34%
2020-02-27,42.51,42.51,42.51,42.51,-3.69%
2020-02-28,41.62,41.62,41.62,41.62,-2.09%
2020-03-02,41.25,41.25,41.25,41.25,-0.89%
2020-03-03,41.24,41.24,41.24,41.24,-0.02%
2020-03-04,41.4,41.4,41.4,41.4,0.39%
2020-03-05,40.54,40.54,40.54,40.54,-2.08%
2020-03-06,39.14,39.14,39.14,39.14,-3.45%
2020-03-09,35.9,35.9,35.9,35.9,-8.28%
2020-03-10,36.01,36.01,36.01,36.01,0.31%
2020-03-11,35.45,35.45,35.45,35.45,-1.56%
2020-03-12,31.27,31.27,31.27,31.27,-11.79%
2020-03-13,32.28,32.28,32.28,32.28,3.23%
2020-03-16,30.29,30.29,30.29,30.29,-6.16%
2020-03-17,31.05,31.05,31.05,31.05,2.51%
2020-03-18,29.64,29.64,29.64,29.64,-4.54%
2020-03-19,30.23,30.23,30.23,30.23,1.99%
2020-03-20,31.06,31.06,31.06,31.06,2.75%
2020-03-23,29.9,29.9,29.9,29.9,-3.73%
2020-03-24,32.57,32.57,32.57,32.57,8.93%
2020-03-25,33.55,33.55,33.55,33.55,3.01%
2020-03-26,34.16,34.16,34.16,34.16,1.82%
2020-03-27,32.77,32.77,32.77,32.77,-4.07%
2020-03-30,32.38,32.38,32.38,32.38,-1.19%
2020-03-31,33.04,33.04,33.04,33.04,2.04%
2020-04-01,32.07,32.07,32.07,32.07,-2.94%
2020-04-02,32.09,32.09,32.09,32.09,0.06%
2020-04-03,31.53,31.53,31.53,31.53,-1.75%
2020-04-06,32.92,32.92,32.92,32.92,4.41%
2020-04-07,33.9,33.9,33.9,33.9,2.98%
2020-04-08,34.19,34.19,34.19,34.19,0.86%
2020-04-09,34.97,34.97,34.97,34.97,2.28%
2020-04-13,34.92,34.92,34.92,34.92,-0.15%
2020-04-14,34.8,34.8,34.8,34.8,-0.34%
2020-04-15,33.41,33.41,33.41,33.41,-3.99%
2020-04-16,33.61,33.61,33.61,33.61,0.60%
2020-04-17,34.58,34.58,34.58,34.58,2.89%
2020-04-20,34.61,34.61,34.61,34.61,0.09%
2020-04-21,33.3,33.3,33.3,33.3,-3.79%
2020-04-22,34.07,34.07,34.07,34.07,2.31%
2020-04-23,34.63,34.63,34.63,34.63,1.64%
2020-04-24,34.15,34.15,34.15,34.15,-1.39%
2020-04-27,34.8,34.8,34.8,34.8,1.90%
2020-04-28,35.66,35.66,35.66,35.66,2.47%
2020-04-29,36.78,36.78,36.78,36.78,3.14%
2020-04-30,35.77,35.77,35.77,35.77,-2.75%
2020-05-04,34.44,34.44,34.44,34.44,-3.72%
2020-05-05,35.32,35.32,35.32,35.32,2.56%
2020-05-06,35.03,35.03,35.03,35.03,-0.82%
2020-05-07,35.72,35.72,35.72,35.72,1.97%
2020-05-08,36.12,36.12,36.12,36.12,1.12%
2020-05-11,35.78,35.78,35.78,35.78,-0.94%
2020-05-12,35.45,35.45,35.45,35.45,-0.92%
2020-05-13,34.63,34.63,34.63,34.63,-2.31%
2020-05-14,34.12,34.12,34.12,34.12,-1.47%
2020-05-15,34.3,34.3,34.3,34.3,0.53%
2020-05-18,36.01,36.01,36.01,36.01,4.99%
2020-05-19,35.85,35.85,35.85,35.85,-0.44%
2020-05-20,36.22,36.22,36.22,36.22,1.03%
2020-05-21,36.06,36.06,36.06,36.06,-0.44%
2020-05-22,36.11,36.11,36.11,36.11,0.14%
2020-05-25,36.48,36.48,36.48,36.48,1.02%
2020-05-26,37.29,37.29,37.29,37.29,2.22%
2020-05-27,37.68,37.68,37.68,37.68,1.05%
2020-05-28,37.94,37.94,37.94,37.94,0.69%
