Date,Price,Open,High,Low,Change %
2018-12-31,31.23,31.23,31.23,31.23,0.92%
2019-01-01,31.23,31.23,31.23,31.23,0.00%
2019-01-02,31.14,31.14,31.14,31.14,-0.29%
2019-01-03,30.92,30.92,30.92,30.92,-0.71%
2019-01-04,31.69,31.69,31.69,31.69,2.51%
2019-01-07,31.8,31.8,31.8,31.8,0.33%
2019-01-08,32.26,32.26,32.26,32.26,1.45%
2019-01-09,32.61,32.61,32.61,32.61,1.10%
2019-01-10,32.64,32.64,32.64,32.64,0.07%
2019-01-11,32.57,32.57,32.57,32.57,-0.20%
2019-01-14,32.38,32.38,32.38,32.38,-0.57%
2019-01-15,32.52,32.52,32.52,32.52,0.41%
2019-01-16,32.69,32.69,32.69,32.69,0.52%
2019-01-17,32.68,32.68,32.68,32.68,0.00%
2019-01-18,33.12,33.12,33.12,33.12,1.33%
2019-01-21,33.16,33.16,33.16,33.16,0.12%
2019-01-22,33.1,33.1,33.1,33.1,-0.18%
2019-01-23,33.25,33.25,33.25,33.25,0.46%
2019-01-24,33.43,33.43,33.43,33.43,0.53%
2019-01-25,33.6,33.6,33.6,33.6,0.50%
2019-01-28,33.24,33.24,33.24,33.24,-1.07%
2019-01-29,33.3,33.3,33.3,33.3,0.21%
2019-01-30,33.31,33.31,33.31,33.31,0.02%
2019-01-31,33.48,33.48,33.48,33.48,0.50%
2019-02-01,33.57,33.57,33.57,33.57,0.29%
2019-02-04,33.54,33.54,33.54,33.54,-0.10%
2019-02-05,33.88,33.88,33.88,33.88,1.02%
2019-02-06,33.94,33.94,33.94,33.94,0.17%
2019-02-07,33.46,33.46,33.46,33.46,-1.42%
2019-02-08,33.18,33.18,33.18,33.18,-0.83%
2019-02-11,33.38,33.38,33.38,33.38,0.58%
2019-02-12,33.53,33.53,33.53,33.53,0.45%
2019-02-13,33.63,33.63,33.63,33.63,0.30%
2019-02-14,33.72,33.72,33.72,33.72,0.29%
2019-02-15,34.1,34.1,34.1,34.1,1.11%
2019-02-18,34.26,34.26,34.26,34.26,0.47%
2019-02-19,34.15,34.15,34.15,34.15,-0.31%
2019-02-20,34.4,34.4,34.4,34.4,0.74%
2019-02-21,34.34,34.34,34.34,34.34,-0.19%
2019-02-22,34.45,34.45,34.45,34.45,0.34%
2019-02-25,34.39,34.39,34.39,34.39,-0.17%
2019-02-26,34.45,34.45,34.45,34.45,0.15%
2019-02-27,34.31,34.31,34.31,34.31,-0.39%
2019-02-28,34.43,34.43,34.43,34.43,0.34%
2019-03-01,34.72,34.72,34.72,34.72,0.84%
2019-03-04,34.84,34.84,34.84,34.84,0.36%
2019-03-05,34.72,34.72,34.72,34.72,-0.37%
2019-03-06,34.63,34.63,34.63,34.63,-0.23%
2019-03-07,34.4,34.4,34.4,34.4,-0.68%
2019-03-08,34.02,34.02,34.02,34.02,-1.10%
2019-03-11,34.03,34.03,34.03,34.03,0.00%
2019-03-12,34.18,34.18,34.18,34.18,0.45%
2019-03-13,34.2,34.2,34.2,34.2,0.08%
2019-03-14,34.17,34.17,34.17,34.17,-0.10%
2019-03-15,34.42,34.42,34.42,34.42,0.74%
2019-03-18,34.6,34.6,34.6,34.6,0.53%
2019-03-19,34.88,34.88,34.88,34.88,0.79%
2019-03-20,34.58,34.58,34.58,34.58,-0.84%
2019-03-21,34.52,34.52,34.52,34.52,-0.18%
2019-03-22,33.93,33.93,33.93,33.93,-1.70%
2019-03-25,33.8,33.8,33.8,33.8,-0.38%
2019-03-26,33.93,33.93,33.93,33.93,0.38%
2019-03-27,34.04,34.04,34.04,34.04,0.32%
2019-03-28,33.99,33.99,33.99,33.99,-0.13%
2019-03-29,34.33,34.33,34.33,34.33,1.00%
2019-04-01,34.62,34.62,34.62,34.62,0.85%
2019-04-02,34.76,34.76,34.76,34.76,0.40%
2019-04-03,35.03,35.03,35.03,35.03,0.79%
2019-04-04,34.99,34.99,34.99,34.99,-0.13%
2019-04-05,35.02,35.02,35.02,35.02,0.10%
2019-04-08,34.84,34.84,34.84,34.84,-0.51%
2019-04-09,34.68,34.68,34.68,34.68,-0.47%
2019-04-10,34.69,34.69,34.69,34.69,0.02%
2019-04-11,34.85,34.85,34.85,34.85,0.48%
2019-04-12,35.02,35.02,35.02,35.02,0.47%
2019-04-14,35.02,35.02,35.02,35.02,0.00%
2019-04-15,35.06,35.06,35.06,35.06,0.11%
2019-04-16,35.04,35.04,35.04,35.04,-0.05%
2019-04-17,35.24,35.24,35.24,35.24,0.57%
2019-04-18,35.38,35.38,35.38,35.38,0.39%
2019-04-19,35.37,35.37,35.37,35.37,0.00%
2019-04-20,35.37,35.37,35.37,35.37,0.00%
2019-04-21,35.37,35.37,35.37,35.37,0.00%
2019-04-22,35.37,35.37,35.37,35.37,0.00%
2019-04-23,35.27,35.27,35.27,35.27,-0.27%
2019-04-24,35.16,35.16,35.16,35.16,-0.32%
2019-04-25,35.19,35.19,35.19,35.19,0.07%
2019-04-26,35.14,35.14,35.14,35.14,-0.11%
2019-04-29,35.24,35.24,35.24,35.24,0.27%
2019-04-30,35.29,35.29,35.29,35.29,0.15%
2019-05-01,35.29,35.29,35.29,35.29,0.00%
2019-05-02,34.96,34.96,34.96,34.96,-0.94%
2019-05-03,34.96,34.96,34.96,34.96,0.00%
2019-05-06,34.69,34.69,34.69,34.69,-0.79%
2019-05-07,34.26,34.26,34.26,34.26,-1.23%
2019-05-08,34.13,34.13,34.13,34.13,-0.37%
2019-05-09,33.59,33.59,33.59,33.59,-1.57%
2019-05-10,33.69,33.69,33.69,33.69,0.28%
2019-05-13,33.26,33.26,33.26,33.26,-1.28%
2019-05-14,33.6,33.6,33.6,33.6,1.02%
2019-05-15,33.72,33.72,33.72,33.72,0.36%
2019-05-16,34.08,34.08,34.08,34.08,1.06%
2019-05-17,34.02,34.02,34.02,34.02,-0.17%
2019-05-20,33.64,33.64,33.64,33.64,-1.11%
2019-05-21,33.82,33.82,33.82,33.82,0.52%
2019-05-22,33.84,33.84,33.84,33.84,0.08%
2019-05-23,33.27,33.27,33.27,33.27,-1.68%
2019-05-24,33.49,33.49,33.49,33.49,0.64%
2019-05-27,33.57,33.57,33.57,33.57,0.26%
2019-05-28,33.53,33.53,33.53,33.53,-0.12%
2019-05-29,33.06,33.06,33.06,33.06,-1.42%
2019-05-30,33.29,33.29,33.29,33.29,0.70%
2019-05-31,33.0,33.0,33.0,33.0,-0.88%
2019-06-02,33.0,33.0,33.0,33.0,0.00%
2019-06-03,32.91,32.91,32.91,32.91,-0.27%
2019-06-04,33.2,33.2,33.2,33.2,0.87%
2019-06-05,33.21,33.21,33.21,33.21,0.03%
2019-06-06,33.28,33.28,33.28,33.28,0.22%
2019-06-07,33.6,33.6,33.6,33.6,0.97%
2019-06-09,33.6,33.6,33.6,33.6,0.00%
2019-06-10,33.88,33.88,33.88,33.88,0.83%
2019-06-11,34.13,34.13,34.13,34.13,0.74%
2019-06-12,33.93,33.93,33.93,33.93,-0.57%
2019-06-13,34.12,34.12,34.12,34.12,0.54%
2019-06-14,33.84,33.84,33.84,33.84,-0.83%
2019-06-17,33.64,33.64,33.64,33.64,-0.58%
2019-06-18,33.9,33.9,33.9,33.9,0.77%
2019-06-19,33.81,33.81,33.81,33.81,-0.27%
2019-06-20,33.91,33.91,33.91,33.91,0.31%
2019-06-23,34.0,34.0,34.0,34.0,0.28%
2019-06-24,33.95,33.95,33.95,33.95,-0.15%
2019-06-25,33.89,33.89,33.89,33.89,-0.20%
2019-06-26,33.87,33.87,33.87,33.87,-0.05%
2019-06-27,33.95,33.95,33.95,33.95,0.24%
2019-06-28,34.28,34.28,34.28,34.28,0.98%
2019-07-01,34.5,34.5,34.5,34.5,0.65%
2019-07-02,34.44,34.44,34.44,34.44,-0.19%
2019-07-03,34.63,34.63,34.63,34.63,0.56%
2019-07-04,34.66,34.66,34.66,34.66,0.08%
2019-07-05,34.5,34.5,34.5,34.5,-0.47%
2019-07-07,34.5,34.5,34.5,34.5,0.00%
2019-07-08,34.44,34.44,34.44,34.44,-0.18%
2019-07-09,34.19,34.19,34.19,34.19,-0.72%
2019-07-10,34.22,34.22,34.22,34.22,0.08%
2019-07-11,34.26,34.26,34.26,34.26,0.12%
2019-07-12,34.47,34.47,34.47,34.47,0.61%
2019-07-15,34.58,34.58,34.58,34.58,0.33%
2019-07-16,34.74,34.74,34.74,34.74,0.46%
2019-07-17,34.49,34.49,34.49,34.49,-0.70%
2019-07-18,34.25,34.25,34.25,34.25,-0.70%
2019-07-19,34.33,34.33,34.33,34.33,0.23%
2019-07-22,34.36,34.36,34.36,34.36,0.07%
2019-07-23,34.67,34.67,34.67,34.67,0.92%
2019-07-24,34.83,34.83,34.83,34.83,0.46%
2019-07-25,34.83,34.83,34.83,34.83,0.00%
2019-07-26,34.69,34.69,34.69,34.69,-0.40%
2019-07-29,34.68,34.68,34.68,34.68,-0.03%
2019-07-30,34.08,34.08,34.08,34.08,-1.72%
2019-07-31,33.83,33.83,33.83,33.83,-0.75%
2019-08-01,33.95,33.95,33.95,33.95,0.36%
2019-08-02,33.38,33.38,33.38,33.38,-1.70%
2019-08-05,32.92,32.92,32.92,32.92,-1.38%
2019-08-06,32.57,32.57,32.57,32.57,-1.05%
2019-08-07,32.7,32.7,32.7,32.7,0.39%
2019-08-08,33.13,33.13,33.13,33.13,1.32%
2019-08-09,32.66,32.66,32.66,32.66,-1.43%
2019-08-11,32.65,32.65,32.65,32.65,0.00%
2019-08-12,32.27,32.27,32.27,32.27,-1.17%
2019-08-13,32.36,32.36,32.36,32.36,0.28%
2019-08-14,31.75,31.75,31.75,31.75,-1.90%
2019-08-15,31.56,31.56,31.56,31.56,-0.58%
2019-08-16,31.94,31.94,31.94,31.94,1.18%
2019-08-19,32.31,32.31,32.31,32.31,1.16%
2019-08-20,31.91,31.91,31.91,31.91,-1.22%
2019-08-21,32.25,32.25,32.25,32.25,1.06%
2019-08-22,32.25,32.25,32.25,32.25,0.00%
2019-08-23,32.01,32.01,32.01,32.01,-0.74%
2019-08-25,32.01,32.01,32.01,32.01,0.00%
2019-08-26,32.05,32.05,32.05,32.05,0.11%
2019-08-27,32.13,32.13,32.13,32.13,0.28%
2019-08-28,32.18,32.18,32.18,32.18,0.14%
2019-08-29,32.53,32.53,32.53,32.53,1.08%
2019-08-30,32.77,32.77,32.77,32.77,0.75%
2019-09-01,32.77,32.77,32.77,32.77,0.00%
2019-09-02,32.78,32.78,32.78,32.78,0.02%
2019-09-03,32.76,32.76,32.76,32.76,-0.04%
2019-09-04,33.08,33.08,33.08,33.08,0.97%
2019-09-05,33.57,33.57,33.57,33.57,1.46%
2019-09-06,33.42,33.42,33.42,33.42,-0.42%
2019-09-08,33.42,33.42,33.42,33.42,0.00%
2019-09-09,33.65,33.65,33.65,33.65,0.67%
2019-09-10,33.73,33.73,33.73,33.73,0.26%
2019-09-11,33.77,33.77,33.77,33.77,0.12%
2019-09-12,33.71,33.71,33.71,33.71,-0.19%
2019-09-13,33.97,33.97,33.97,33.97,0.75%
2019-09-16,33.71,33.71,33.71,33.71,-0.76%
2019-09-17,33.48,33.48,33.48,33.48,-0.67%
2019-09-18,33.65,33.65,33.65,33.65,0.50%
2019-09-19,33.87,33.87,33.87,33.87,0.64%
2019-09-20,33.8,33.8,33.8,33.8,-0.21%
2019-09-23,33.39,33.39,33.39,33.39,-1.22%
2019-09-24,33.35,33.35,33.35,33.35,-0.10%
2019-09-25,33.13,33.13,33.13,33.13,-0.66%
2019-09-26,33.05,33.05,33.05,33.05,-0.25%
2019-09-27,33.29,33.29,33.29,33.29,0.73%
2019-09-29,33.29,33.29,33.29,33.29,0.00%
2019-09-30,33.42,33.42,33.42,33.42,0.41%
2019-10-01,33.3,33.3,33.3,33.3,-0.36%
2019-10-02,32.56,32.56,32.56,32.56,-2.23%
2019-10-03,32.28,32.28,32.28,32.28,-0.88%
2019-10-04,32.47,32.47,32.47,32.47,0.60%
2019-10-06,32.47,32.47,32.47,32.47,0.00%
2019-10-07,32.78,32.78,32.78,32.78,0.95%
2019-10-08,32.59,32.59,32.59,32.59,-0.58%
2019-10-09,32.64,32.64,32.64,32.64,0.16%
2019-10-10,33.0,33.0,33.0,33.0,1.10%
2019-10-11,33.67,33.67,33.67,33.67,2.05%
2019-10-13,33.67,33.67,33.67,33.67,0.00%
2019-10-14,33.58,33.58,33.58,33.58,-0.27%
2019-10-15,33.78,33.78,33.78,33.78,0.60%
2019-10-16,33.77,33.77,33.77,33.77,-0.04%
2019-10-17,33.73,33.73,33.73,33.73,-0.13%
2019-10-18,33.63,33.63,33.63,33.63,-0.28%
2019-10-20,33.63,33.63,33.63,33.63,0.00%
2019-10-21,33.96,33.96,33.96,33.96,1.00%
2019-10-22,33.86,33.86,33.86,33.86,-0.31%
2019-10-23,33.82,33.82,33.82,33.82,-0.12%
2019-10-24,33.93,33.93,33.93,33.93,0.32%
2019-10-25,34.38,34.38,34.38,34.38,1.35%
2019-10-27,34.38,34.38,34.38,34.38,0.00%
2019-10-28,34.55,34.55,34.55,34.55,0.48%
2019-10-29,34.51,34.51,34.51,34.51,-0.11%
2019-10-30,34.27,34.27,34.27,34.27,-0.68%
2019-10-31,34.19,34.19,34.19,34.19,-0.23%
2019-11-01,34.48,34.48,34.48,34.48,0.84%
2019-11-03,34.48,34.48,34.48,34.48,0.00%
2019-11-04,34.81,34.81,34.81,34.81,0.95%
2019-11-05,34.98,34.98,34.98,34.98,0.51%
2019-11-06,35.14,35.14,35.14,35.14,0.44%
2019-11-07,35.47,35.47,35.47,35.47,0.94%
2019-11-08,35.4,35.4,35.4,35.4,-0.20%
2019-11-10,35.4,35.4,35.4,35.4,0.00%
2019-11-11,35.51,35.51,35.51,35.51,0.31%
2019-11-12,35.33,35.33,35.33,35.33,-0.49%
2019-11-13,35.02,35.02,35.02,35.02,-0.88%
2019-11-14,35.02,35.02,35.02,35.02,0.00%
2019-11-15,35.32,35.32,35.32,35.32,0.85%
2019-11-17,35.32,35.32,35.32,35.32,0.00%
2019-11-18,35.17,35.17,35.17,35.17,-0.41%
2019-11-19,35.21,35.21,35.21,35.21,0.12%
2019-11-20,35.09,35.09,35.09,35.09,-0.35%
2019-11-21,34.81,34.81,34.81,34.81,-0.82%
2019-11-22,35.11,35.11,35.11,35.11,0.87%
2019-11-25,35.32,35.32,35.32,35.32,0.60%
2019-11-26,35.37,35.37,35.37,35.37,0.14%
2019-11-27,35.45,35.45,35.45,35.45,0.22%
2019-11-28,35.42,35.42,35.42,35.42,-0.06%
2019-11-29,35.34,35.34,35.34,35.34,-0.24%
2019-12-02,34.89,34.89,34.89,34.89,-1.26%
2019-12-03,34.66,34.66,34.66,34.66,-0.67%
2019-12-04,35.13,35.13,35.13,35.13,1.34%
2019-12-05,35.03,35.03,35.03,35.03,-0.27%
2019-12-06,35.5,35.5,35.5,35.5,1.33%
2019-12-08,35.5,35.5,35.5,35.5,0.00%
2019-12-09,35.38,35.38,35.38,35.38,-0.31%
2019-12-10,35.25,35.25,35.25,35.25,-0.38%
2019-12-11,35.22,35.22,35.22,35.22,-0.09%
2019-12-12,35.43,35.43,35.43,35.43,0.61%
2019-12-13,35.66,35.66,35.66,35.66,0.65%
2019-12-16,35.94,35.94,35.94,35.94,0.79%
2019-12-17,35.85,35.85,35.85,35.85,-0.27%
2019-12-18,35.82,35.82,35.82,35.82,-0.08%
2019-12-19,35.81,35.81,35.81,35.81,-0.03%
2019-12-20,35.93,35.93,35.93,35.93,0.36%
2019-12-23,35.92,35.92,35.92,35.92,-0.03%
2019-12-24,35.89,35.89,35.89,35.89,-0.09%
2019-12-27,36.04,36.04,36.04,36.04,0.42%
2019-12-30,35.83,35.83,35.83,35.83,-0.60%
2019-12-31,35.7,35.71,35.71,35.71,-0.35%
2020-01-03,36.02,36.02,36.02,36.02,0.89%
2020-01-06,35.79,35.79,35.79,35.79,-0.63%
2020-01-07,35.83,35.83,35.83,35.83,0.09%
2020-01-08,35.9,35.9,35.9,35.9,0.21%
2020-01-09,35.94,35.94,35.94,35.94,0.11%
2020-01-10,35.86,35.86,35.86,35.86,-0.23%
2020-01-13,35.81,35.81,35.81,35.81,-0.13%
2020-01-14,35.79,35.79,35.79,35.79,-0.06%
2020-01-15,35.78,35.78,35.78,35.78,-0.04%
2020-01-16,35.9,35.9,35.9,35.9,0.34%
2020-01-17,36.27,36.27,36.27,36.27,1.03%
2020-01-20,36.22,36.22,36.22,36.22,-0.13%
2020-01-21,36.1,36.1,36.1,36.1,-0.33%
2020-01-22,35.96,35.96,35.96,35.96,-0.39%
2020-01-23,35.63,35.63,35.63,35.63,-0.93%
2020-01-24,35.86,35.86,35.86,35.86,0.65%
2020-01-27,35.11,35.11,35.11,35.11,-2.09%
2020-01-28,35.39,35.39,35.39,35.39,0.80%
2020-01-29,35.41,35.41,35.41,35.41,0.05%
2020-01-30,35.0,35.0,35.0,35.0,-1.16%
2020-01-31,34.62,34.62,34.62,34.62,-1.09%
2020-02-03,34.63,34.63,34.63,34.63,0.03%
2020-02-04,35.22,35.22,35.22,35.22,1.71%
2020-02-05,35.66,35.66,35.66,35.66,1.25%
2020-02-06,35.97,35.97,35.97,35.97,0.88%
2020-02-07,35.86,35.86,35.86,35.86,-0.32%
2020-02-10,35.88,35.88,35.88,35.88,0.04%
2020-02-11,36.22,36.22,36.22,36.22,0.97%
2020-02-12,36.36,36.36,36.36,36.36,0.39%
2020-02-13,36.13,36.13,36.13,36.13,-0.65%
2020-02-14,36.22,36.22,36.22,36.22,0.24%
2020-02-16,36.21,36.21,36.21,36.21,0.00%
2020-02-17,36.32,36.32,36.32,36.32,0.29%
2020-02-18,36.07,36.07,36.07,36.07,-0.68%
2020-02-19,36.24,36.24,36.24,36.24,0.46%
2020-02-20,36.01,36.01,36.01,36.01,-0.61%
2020-02-21,35.74,35.74,35.74,35.74,-0.77%
2020-02-24,34.51,34.51,34.51,34.51,-3.44%
2020-02-25,33.83,33.83,33.83,33.83,-1.98%
2020-02-26,33.81,33.81,33.81,33.81,-0.04%
2020-02-27,32.92,32.92,32.92,32.92,-2.65%
2020-02-28,32.48,32.48,32.48,32.48,-1.34%
2020-03-02,32.61,32.61,32.61,32.61,0.41%
2020-03-03,32.95,32.95,32.95,32.95,1.07%
2020-03-04,32.88,32.88,32.88,32.88,-0.22%
2020-03-05,32.33,32.33,32.33,32.33,-1.68%
2020-03-06,31.21,31.21,31.21,31.21,-3.46%
2020-03-08,31.21,31.21,31.21,31.21,0.00%
2020-03-09,29.04,29.04,29.04,29.04,-6.95%
2020-03-10,28.5,28.5,28.5,28.5,-1.87%
2020-03-11,27.97,27.97,27.97,27.97,-1.86%
2020-03-12,24.66,24.66,24.66,24.66,-11.84%
2020-03-13,25.37,25.37,25.37,25.37,2.87%
2020-03-16,23.64,23.64,23.64,23.64,-6.82%
2020-03-17,24.04,24.04,24.04,24.04,1.72%
2020-03-18,22.68,22.68,22.68,22.68,-5.67%
2020-03-19,22.68,22.68,22.68,22.68,0.00%
2020-03-20,23.28,23.28,23.28,23.28,2.62%
2020-03-23,22.46,22.46,22.46,22.46,-3.51%
2020-03-24,24.04,24.04,24.04,24.04,7.03%
2020-03-25,24.84,24.84,24.84,24.84,3.30%
2020-03-26,25.6,25.6,25.6,25.6,3.07%
2020-03-27,25.18,25.18,25.18,25.18,-1.65%
2020-03-29,25.17,25.17,25.17,25.17,0.00%
2020-03-30,24.78,24.78,24.78,24.78,-1.55%
2020-03-31,25.45,25.45,25.45,25.45,2.69%
2020-04-01,24.9,24.9,24.9,24.9,-2.18%
2020-04-02,24.96,24.96,24.96,24.96,0.25%
2020-04-03,24.9,24.9,24.9,24.9,-0.25%
2020-04-05,24.89,24.89,24.89,24.89,0.00%
2020-04-06,25.68,25.68,25.68,25.68,3.15%
2020-04-07,26.58,26.58,26.58,26.58,3.49%
2020-04-08,26.55,26.55,26.55,26.55,-0.10%
2020-04-09,26.95,26.95,26.95,26.95,1.50%
2020-04-14,27.26,27.26,27.26,27.26,1.16%
2020-04-15,26.28,26.28,26.28,26.28,-3.59%
2020-04-16,26.18,26.18,26.18,26.18,-0.40%
2020-04-17,26.69,26.69,26.69,26.69,1.96%
2020-04-19,26.69,26.69,26.69,26.69,0.00%
2020-04-20,26.55,26.55,26.55,26.55,-0.54%
2020-04-21,25.93,25.93,25.93,25.93,-2.31%
2020-04-22,26.22,26.22,26.22,26.22,1.11%
2020-04-23,26.49,26.49,26.49,26.49,1.04%
2020-04-24,26.11,26.11,26.11,26.11,-1.45%
2020-04-26,26.11,26.11,26.11,26.11,0.00%
2020-04-27,26.56,26.56,26.56,26.56,1.72%
2020-04-28,26.86,26.86,26.86,26.86,1.15%
2020-04-29,27.71,27.71,27.71,27.71,3.16%
2020-04-30,27.47,27.47,27.47,27.47,-0.89%
2020-05-03,27.46,27.46,27.46,27.46,0.00%
2020-05-04,26.55,26.55,26.55,26.55,-3.32%
2020-05-05,26.99,26.99,26.99,26.99,1.65%
2020-05-06,26.76,26.76,26.76,26.76,-0.86%
2020-05-07,27.01,27.01,27.01,27.01,0.96%
2020-05-08,27.28,27.28,27.28,27.28,1.00%
2020-05-11,26.88,26.88,26.88,26.88,-1.46%
2020-05-12,26.78,26.78,26.78,26.78,-0.38%
